episode_rewards,success_rates,actor_losses,critic_losses,q1_values,q2_values,
-50,,1.545867801,0.076212466,-1.679230452,-1.656383753,
0,,0,0.06701535,-1.657737255,-1.631035686,
-50,,1.527089119,0.077958226,-1.608228683,-1.601696849,
-50,,0,0.061252423,-1.615495682,-1.629873276,
-50,,1.651058912,0.044887301,-1.672097683,-1.69801271,
-1,,0,0.065094315,-1.698667765,-1.720457077,
-50,,1.631950974,0.134551913,-1.708638668,-1.715660572,
-50,,0,0.077332869,-1.659442782,-1.63218987,
-50,,1.513022184,0.068930969,-1.633404493,-1.598309994,
-50,,0,0.061011739,-1.61695385,-1.598346949,
-50,,1.5349226,0.104483917,-1.61894691,-1.62764287,
-50,,0,0.095632009,-1.63403666,-1.663799524,
-50,,1.601803303,0.094590545,-1.681164503,-1.712753057,
-50,,0,0.070180744,-1.697334409,-1.711113334,
-50,,1.634931087,0.096003808,-1.689821005,-1.67317915,
-50,,0,0.052734759,-1.679200649,-1.641985655,
-50,,1.641110659,0.071550146,-1.680465579,-1.653115511,
-50,,0,0.111275852,-1.657125473,-1.65310657,
-50,,1.590729475,0.09913528,-1.645875216,-1.666866302,
-50,,0,0.071867011,-1.580737591,-1.618192673,
-50,,1.696489573,0.048820682,-1.667826653,-1.68972981,
-50,,0,0.096694,-1.687985778,-1.684238672,
-50,,1.661963463,0.05714551,-1.711864352,-1.684327841,
-50,,0,0.067244098,-1.662857652,-1.636949182,
-50,,1.594276428,0.091237694,-1.700402498,-1.689744949,
-50,,0,0.081456006,-1.673030615,-1.69015789,
-50,,1.587492704,0.092881866,-1.676174641,-1.695878625,
-50,,0,0.062088385,-1.659907579,-1.673020601,
-50,,1.647231221,0.053201456,-1.653981328,-1.657153606,
-50,,0,0.118593097,-1.695856333,-1.685820222,
-50,,1.65960598,0.06687884,-1.701854706,-1.684033394,
-50,,0,0.06422352,-1.677332997,-1.672070503,
-50,,1.613473773,0.093661338,-1.710214615,-1.712016582,
-50,,0,0.091137089,-1.623743773,-1.630464673,
-50,,1.582557678,0.108331457,-1.6804142,-1.689858437,
-50,,0,0.08906009,-1.661898136,-1.668329477,
-3,,1.73597312,0.100180916,-1.743034601,-1.734990716,
-50,,0,0.067120478,-1.743618488,-1.736882687,
-50,,1.708569527,0.065662324,-1.782360077,-1.779379129,
-1,,0,0.055870056,-1.702367783,-1.699796915,
-50,,1.610121608,0.089757621,-1.67758286,-1.676660895,
-50,,0,0.133015096,-1.673972607,-1.676650763,
-50,,1.610926151,0.10324838,-1.66988492,-1.67646265,
-50,,0,0.080024213,-1.65331459,-1.665180206,
-50,,1.641105413,0.090469927,-1.663595915,-1.673519731,
-50,,0,0.097188845,-1.769052505,-1.768407822,
-50,,1.647911429,0.098644018,-1.764667273,-1.752094388,
-50,,0,0.073320374,-1.75731492,-1.738533854,
-50,,1.586887836,0.090135649,-1.689996362,-1.668957233,
-50,,0,0.074891299,-1.691777706,-1.689899325,
-50,,1.635597706,0.050166987,-1.719339848,-1.735863924,
-50,,0,0.102303579,-1.692790747,-1.726264,
-50,,1.70865643,0.065124586,-1.743069887,-1.764138699,
-50,,0,0.069254033,-1.78302896,-1.78335762,
-50,,1.67917192,0.105633736,-1.786969662,-1.768379331,
-50,,0,0.09207125,-1.730459571,-1.701328635,
-50,,1.552476406,0.084129542,-1.715116262,-1.702219844,
-50,,0,0.070879981,-1.721635699,-1.726174951,
-50,,1.720675707,0.054071836,-1.782660723,-1.796430111,
-50,,0,0.081786714,-1.779906869,-1.800410509,
0,,1.731597424,0.070296049,-1.766423702,-1.770610809,
-50,,0,0.175366476,-1.784037352,-1.767635584,
-50,,1.620230436,0.089885712,-1.723034143,-1.696065187,
-50,,0,0.097174957,-1.656709194,-1.637619257,
0,,1.652707577,0.067153774,-1.700152397,-1.722182631,
-50,,0,0.088714987,-1.713436007,-1.755293369,
-50,,1.771379709,0.07931044,-1.786646128,-1.822698236,
-50,,0,0.086076498,-1.803188324,-1.812180996,
0,,1.766063452,0.072300032,-1.828554749,-1.798505068,
-50,,0,0.072294034,-1.821594834,-1.777222872,
-50,,1.697195053,0.059963219,-1.782080173,-1.74307394,
-50,,0,0.102659725,-1.726943254,-1.724228263,
-50,,1.678318381,0.044545136,-1.695999146,-1.728369474,
-50,,0,0.106986433,-1.752514124,-1.791102886,
-50,,1.757095933,0.087626234,-1.740285158,-1.764224648,
-50,,0,0.107917309,-1.826273322,-1.823077798,
-50,,1.716751099,0.097475648,-1.808705449,-1.778979182,
-50,,0,0.05171977,-1.782796383,-1.7510221,
-50,,1.728235841,0.072022766,-1.813436866,-1.803335547,
-50,,0,0.060215209,-1.791552901,-1.812280655,
-50,,1.722172618,0.046151459,-1.770063877,-1.803305507,
-50,,0,0.073022656,-1.738449812,-1.760143042,
-50,,1.692487955,0.06856484,-1.770055056,-1.756602049,
-50,,0,0.109111033,-1.834237099,-1.80375886,
-50,,1.744152784,0.114565626,-1.795676827,-1.758084297,
-50,,0,0.046254296,-1.777109385,-1.75912261,
-50,,1.74000001,0.083586335,-1.774360657,-1.803304195,
-50,,0,0.083332933,-1.794037104,-1.836385846,
-50,,1.774663091,0.045084115,-1.823093414,-1.849447727,
-50,,0,0.081921048,-1.763043761,-1.762875795,
-50,,1.772265673,0.058039561,-1.82039535,-1.795521379,
-50,,0,0.058874238,-1.837414861,-1.803528547,
-50,,1.787228584,0.069303982,-1.849333286,-1.83238554,
-50,,0,0.079804257,-1.842210054,-1.848903537,
-50,,1.818202734,0.054360226,-1.821100831,-1.843484998,
-50,,0,0.105509341,-1.797364235,-1.822158694,
-50,,1.755071998,0.059790656,-1.805733681,-1.809673309,
-50,,0,0.095188335,-1.800974369,-1.793318987,
-50,,1.788908482,0.054976262,-1.797557592,-1.769673467,
-50,,0,0.048664622,-1.831911325,-1.817409873,
-50,,1.80908215,0.06781745,-1.854562759,-1.8648808,
-50,,0,0.080186091,-1.852402329,-1.874356747,
-50,,1.757299423,0.064637773,-1.822927713,-1.839685678,
-50,,0,0.096241727,-1.785410285,-1.788688898,
-50,,1.69514513,0.082817577,-1.805991411,-1.791650295,
-50,,0,0.090270139,-1.814450026,-1.788286686,
-50,,1.724054337,0.128255203,-1.784235477,-1.765508294,
-50,,0,0.059635192,-1.832792521,-1.833706617,
-50,,1.776783705,0.066179082,-1.853494406,-1.876950741,
-50,,0,0.030730292,-1.80062747,-1.823641777,
-50,,1.743458033,0.092100605,-1.877562046,-1.887909651,
-50,,0,0.147349402,-1.761984348,-1.754471064,
-50,,1.739900351,0.081957176,-1.845656514,-1.829148054,
-50,,0,0.081805602,-1.801004171,-1.790998697,
-50,,1.810989141,0.078879774,-1.801475763,-1.802016377,
-50,,0,0.072145075,-1.870072365,-1.874236822,
-50,,1.823173404,0.096408449,-1.890855074,-1.897772074,
-50,,0,0.098454095,-1.845177412,-1.849035501,
-50,,1.670650005,0.089413792,-1.822427511,-1.81689775,
-50,,0,0.0990915,-1.80429256,-1.790759325,
-50,,1.800714254,0.044047862,-1.829972982,-1.827485442,4
0,,0,0.045748826,-1.861515284,-1.865833044,
-50,,1.870014906,0.063130982,-1.916202068,-1.926591396,
-50,,0,0.034109935,-1.923612356,-1.931651354,
-50,,1.800830126,0.062023811,-1.887389421,-1.884250402,
-50,,0,0.062551372,-1.856095314,-1.84775579,
-50,,1.72123611,0.050778493,-1.782170057,-1.771987915,
-50,,0,0.096664384,-1.80188036,-1.795233965,
-50,,1.814647436,0.057438113,-1.865911007,-1.869880557,
-50,,0,0.065071449,-1.895867229,-1.914211273,
-50,,1.843660831,0.057899136,-1.926642418,-1.936007738,
-50,,0,0.079789646,-1.973836422,-1.966225147,
-50,,1.804370165,0.054614503,-1.919769645,-1.908364177,
-50,,0,0.0540483,-1.902838945,-1.899864554,
-50,,1.796374202,0.069797389,-1.849970102,-1.855614424,
-50,,0,0.095013499,-1.873492599,-1.885893703,
-50,,1.831258297,0.096652597,-1.857834578,-1.863847136,
-50,,0,0.091015361,-1.883938909,-1.882352352,
-50,,1.801188231,0.093881778,-1.883634448,-1.875695229,
-50,,0,0.060581725,-1.926374674,-1.916318893,
-50,,1.746207237,0.115766503,-1.890883923,-1.882136106,
-50,,0,0.143586218,-1.882452488,-1.877861738,
-50,,1.724350333,0.087593094,-1.834322691,-1.845439792,
-50,,0,0.103413284,-1.801985502,-1.815405846,
-50,,1.853165865,0.06084504,-1.888333559,-1.898465276,
-50,,0,0.096462242,-1.934700847,-1.93761754,
-50,,1.873669028,0.092286557,-1.955193043,-1.941911459,
-50,,0,0.096960023,-1.93693614,-1.921358824,
-50,,1.76915741,0.04550533,-1.844098568,-1.829657316,
-50,,0,0.082470343,-1.872347832,-1.874820709,
0,,1.821400404,0.099492997,-1.871806383,-1.890841961,
-50,,0,0.076947086,-1.869323015,-1.890905857,
-1,,1.905161142,0.109405831,-1.941832662,-1.946259737,
-50,,0,0.104481764,-1.914259434,-1.89875412,
-50,,1.845147371,0.103641264,-1.96983099,-1.949094892,
-50,,0,0.109609589,-1.905204654,-1.882100105,
-50,,1.776255131,0.098285317,-1.828792691,-1.829241753,
-50,,0,0.104814455,-1.862165213,-1.887602806,
-50,,1.867863417,0.075402923,-1.902862668,-1.934115052,
-50,,0,0.110831723,-1.906748772,-1.914090991,
-50,,1.893109798,0.114888996,-1.964470387,-1.949780941,
-50,,0,0.038706437,-1.957684398,-1.929158568,
-50,,1.840986967,0.083789751,-1.967086792,-1.94744277,
-50,,0,0.084452294,-1.92839098,-1.933409572,
-50,,1.823078632,0.13850683,-1.891857862,-1.915894032,
-50,,0,0.078157321,-1.886181235,-1.908661366,
-50,,1.844727755,0.083347484,-1.891397715,-1.893804312,
-50,,0,0.085743934,-1.921150208,-1.906844497,
-50,,1.882049561,0.093207702,-1.937056065,-1.919233441,
-50,,0,0.102846637,-1.953515768,-1.943753242,
-50,,1.86848402,0.075296879,-1.973061085,-1.978704572,
-50,,0,0.089226186,-1.940541029,-1.950630188,
-50,,1.811777115,0.098435484,-1.873484731,-1.883863568,
-50,,0,0.071376376,-1.916673183,-1.920156479,
-50,,1.861867428,0.03934332,-1.916871071,-1.915013552,
0,,0,0.141877979,-1.962351799,-1.958183527,
-50,,1.838563919,0.064755231,-1.952450514,-1.942365885,
-50,,0,0.060691826,-1.986363649,-1.983329296,
-50,,1.795982599,0.106078573,-1.935523272,-1.937019825,
-50,,0,0.095560096,-1.918941736,-1.929720163,
-50,,1.859686375,0.101594105,-1.929037452,-1.937051892,
-50,,0,0.116239205,-1.931008339,-1.934592962,
-1,,1.925304413,0.06042283,-2.024634838,-2.017468691,
-50,,0,0.103138648,-1.981961131,-1.973843813,
-50,,1.86888051,0.049793929,-1.978641152,-1.974009514,
-50,,0,0.066867709,-1.957792282,-1.956108928,
-50,,1.842121124,0.101897828,-1.957040071,-1.963707209,
-50,,0,0.066318005,-1.991876245,-2.00568676,
-50,,1.836493015,0.134976804,-1.969653606,-1.976281643,
-50,,0,0.060173824,-1.946053505,-1.94959712,
-7,,1.843105793,0.091794461,-1.99366045,-1.973374605,
-50,,0,0.117900401,-1.972298145,-1.967839122,
-50,,1.898195028,0.064452827,-2.010190964,-2.006421089,
-6,,0,0.129223272,-2.00972414,-2.008885384,
-50,,1.882789373,0.089899331,-2.012864828,-2.018599987,
-50,,0,0.082413979,-2.001991034,-2.007224083,
-50,,1.814748287,0.1443578,-1.960019827,-1.960169077,
-50,,0,0.107831277,-1.974544287,-1.969253063,
-50,,1.832199574,0.098387569,-1.976615906,-1.978277445,
-50,,0,0.041919991,-2.013863564,-2.021430492,
-50,,1.838021517,0.092461497,-1.992024899,-2.000161171,
-50,,0,0.111233741,-2.036253214,-2.038454056,
-50,,1.842679501,0.082653508,-2.064866304,-2.045832634,
-50,,0,0.074364617,-1.988569498,-1.967269897,
-50,,1.810595274,0.098649397,-1.964222908,-1.957256079,
-2,,0,0.07808876,-1.99410665,-1.998821139,
-50,,1.857921839,0.124431461,-1.979919195,-1.997497559,
-50,,0,0.119408965,-2.008806229,-2.023132324,
-50,,1.857907057,0.160037071,-2.010135651,-2.011369228,
-50,,0,0.063119389,-2.025661945,-2.027626991,
-50,,1.848670244,0.111678645,-2.026721954,-2.019335032,
-50,,0,0.131058484,-1.999418497,-1.998805761,
-50,,1.809903622,0.117898375,-2.012861252,-2.008859873,
-50,,0,0.128110021,-1.982801318,-1.985308647,
-50,,1.774569869,0.100718036,-2.016889572,-2.009560108,
-50,,0,0.084849581,-2.052233219,-2.045189857,
-50,,1.792623281,0.077932596,-1.987356067,-1.991007805,
-50,,0,0.076284885,-1.997576833,-2.007829666,
-50,,1.849022627,0.097701505,-2.041661263,-2.051684856,
-50,,0,0.139149189,-2.016801357,-2.016501427,
-50,,1.725801706,0.14825502,-2.023091793,-2.015993595,
-50,,0,0.125006735,-1.99014616,-1.980971456,
-50,,1.793901205,0.076126039,-1.983166218,-1.980457544,
-50,,0,0.125161827,-2.017333508,-2.025234461,
-50,,1.89109683,0.094735801,-2.058507919,-2.072138309,
-50,,0,0.077547595,-2.092845917,-2.086555958,
-50,,1.869078279,0.061769485,-2.089061022,-2.075593948,
-50,,0,0.081601232,-2.028107643,-2.012408257,
-50,,1.826238394,0.108595118,-1.992435098,-1.987176657,
-50,,0,0.135029525,-2.024333,-2.044538736,
-50,,1.811795235,0.143898204,-1.997660279,-2.023713827,
-50,,0,0.112768576,-1.999106526,-2.00197649,
-50,,1.879182577,0.125587612,-2.070086479,-2.056879044,
-50,,0,0.162632599,-2.031582832,-2.000092506,
-50,,1.78494978,0.133929878,-2.056687832,-2.03566885,
-50,,0,0.135291457,-2.040428162,-2.052864075,
-50,,1.841680765,0.142513275,-2.068417549,-2.106039524,
-50,,0,0.147258177,-2.018441677,-2.048588276,
-50,,1.862093925,0.101995416,-2.094851494,-2.086788177,
-50,,0,0.138618261,-2.053447723,-2.022828579,
-1,,1.845915675,0.095485792,-2.039474487,-2.00030899,
-50,,0,0.09404844,-2.103473663,-2.10103631,
-50,,1.849372625,0.140728697,-2.080801487,-2.107851267,
-50,,0,0.083401859,-2.036211967,-2.083944798,
-50,,1.88197124,0.140142947,-2.09171629,-2.109636784,
-50,,0,0.15739727,-2.059879303,-2.040854931,
-50,,1.836040258,0.160352692,-2.024986029,-1.987125516,
-50,,0,0.136969626,-2.056556225,-2.029913425,
-50,,1.932267904,0.097977266,-2.077671766,-2.081903458,
-50,,0,0.179603815,-2.085829735,-2.112669945,
-50,,1.902654648,0.140696406,-2.094800472,-2.117628098,
-50,,0,0.095688879,-2.104223728,-2.100487471,
-50,,1.836957812,0.16422233,-2.052895308,-2.03175354,
-50,,0,0.098663643,-2.018989563,-1.996810198,
-50,,1.992996454,0.065474279,-2.096538067,-2.10410881,
-50,,0,0.14246276,-2.077208042,-2.099777699,
-50,,1.95740962,0.121040821,-2.139071703,-2.147984028,
-50,,0,0.094621792,-2.096271992,-2.103669643,
-50,,1.990960121,0.185465425,-2.100823879,-2.093236446,
-50,,0,0.18972519,-2.123930454,-2.101406336,
-1,,1.919505596,0.097308718,-2.07787323,-2.041558504,
-50,,0,0.173246175,-2.102240562,-2.088716269,
-50,,1.952633142,0.086826034,-2.064311981,-2.101624012,
-2,,0,0.053001694,-2.101456642,-2.158498526,
-50,,2.06357336,0.073485389,-2.187280655,-2.216754675,
-50,,0,0.163888857,-2.105349779,-2.096374512,
-50,,1.887752056,0.206666172,-2.128647804,-2.072054863,
-50,,0,0.176979333,-2.029227257,-1.974522114,
-50,,1.893703461,0.172495991,-2.040633678,-2.03113699,
-50,,0,0.21133393,-2.11154747,-2.13283062,
-1,,1.914039135,0.14531672,-2.118706226,-2.16847086,
-50,,0,0.178766131,-2.062790394,-2.093089104,
-50,,1.807287216,0.125664189,-2.071087599,-2.069066048,
-50,,0,0.162033096,-2.088915348,-2.062907934,
-50,,1.966098785,0.087325051,-2.130440712,-2.104454994,
-1,,0,0.134911507,-2.139888763,-2.13393116,
-50,,1.954618454,0.157067358,-2.174682379,-2.190968037,
-50,,0,0.169232756,-2.140859365,-2.152837992,
-50,,1.736341476,0.177652568,-2.049794674,-2.058761597,
-50,,0,0.170778722,-1.988922238,-1.974185109,
-50,,1.909639359,0.14276433,-2.093058586,-2.065207005,
-50,,0,0.082517609,-2.166571856,-2.148955822,
-50,,1.94320488,0.203050599,-2.18847084,-2.203782797,
-50,,0,0.16717422,-2.1510396,-2.190680981,
-50,,1.799534321,0.116107643,-2.117677689,-2.151527882,
-50,,0,0.180974662,-2.101201057,-2.097093105,
-50,,1.88887465,0.188444614,-2.10179615,-2.062343597,
-50,,0,0.188990772,-2.072543144,-2.036614656,
-50,,1.875641823,0.152059883,-2.105102777,-2.093688965,
-50,,0,0.120180137,-2.121640682,-2.122739315,
-50,,2.003083229,0.113184437,-2.186358452,-2.208657742,
-50,,0,0.195101976,-2.145810843,-2.162368298,
-50,,1.881089926,0.162915528,-2.146704674,-2.157687187,
-50,,0,0.118215144,-2.161229372,-2.154962778,
-50,,1.826152563,0.186678141,-2.082816124,-2.082030535,
-50,,0,0.140533,-2.125269413,-2.143811464,
-50,,1.976863861,0.134735912,-2.194310665,-2.202484369,
-50,,0,0.163002104,-2.176295757,-2.18025732,
-50,,1.854005337,0.149058104,-2.156008005,-2.143474102,
-50,,0,0.189349458,-2.186790466,-2.154957771,
-50,,1.981456757,0.107344568,-2.144927263,-2.111891747,
-50,,0,0.131295353,-2.133277416,-2.116835594,
-50,,1.996622086,0.179796904,-2.211276054,-2.21977973,
-50,,0,0.133167803,-2.16643858,-2.211348057,
-50,,1.853205204,0.198955342,-2.148550034,-2.188679934,
-50,,0,0.192919776,-2.071503401,-2.077876568,
-50,,1.999321461,0.131660163,-2.136185646,-2.110599041,
-50,,0,0.13536118,-2.17889452,-2.153858423,
-50,,2.028645039,0.188866422,-2.229451895,-2.214308262,
-50,,0,0.142942891,-2.214424372,-2.211682558,
-50,,1.914904356,0.079590946,-2.149753571,-2.164277792,
-50,,0,0.194412068,-2.119327307,-2.133014202,
-50,,1.984155297,0.218060091,-2.121059656,-2.112720966,
0,,0,0.106145829,-2.143340826,-2.132552385,
-50,,1.951287866,0.198237836,-2.157383442,-2.160187006,
-50,,0,0.194615304,-2.205310822,-2.216407061,
-50,,1.915404081,0.113308311,-2.168542862,-2.206957579,
-50,,0,0.165440321,-2.185003996,-2.203738213,
-50,,2.016744614,0.198798686,-2.222496986,-2.195026875,
-50,,0,0.276006788,-2.165397406,-2.131899834,
-50,,1.955647945,0.120103978,-2.196167469,-2.17777133,5
-50,,0,0.127758369,-2.131515265,-2.133123875,
-50,,1.945925951,0.218132854,-2.16596508,-2.190834522,
-50,,0,0.180422038,-2.176779509,-2.200154305,
-50,,1.933670521,0.10864374,-2.16221571,-2.164476395,
-50,,0,0.163850963,-2.222597122,-2.202087879,
-50,,2.039569378,0.176081568,-2.259751797,-2.243600845,
-50,,0,0.210841537,-2.219311476,-2.210616589,
-50,,1.986554384,0.15196307,-2.205566406,-2.222600222,
-50,,0,0.136462122,-2.165549994,-2.178302526,
-50,,2.033717394,0.165457636,-2.199376106,-2.195054531,
-5,,0,0.114189975,-2.176538229,-2.175422192,
-50,,2.123585701,0.323128134,-2.282340527,-2.273278236,
-50,,0,0.17299661,-2.275131702,-2.267464638,
-50,,1.865396619,0.211301461,-2.232363462,-2.240335941,
-50,,0,0.203648314,-2.107617617,-2.140816689,
-50,,1.976925373,0.20925352,-2.098162174,-2.096530676,
-50,,0,0.147267476,-2.218149185,-2.196148634,
-50,,2.113331795,0.339551687,-2.304669619,-2.276170969,
-50,,0,0.213670686,-2.273891687,-2.268579483,
-50,,1.854388595,0.238076895,-2.187139988,-2.213402271,
-50,,0,0.1725474,-2.126843214,-2.174008608,
-50,,2.100659132,0.196082368,-2.192097425,-2.185979843,
-50,,0,0.126687467,-2.281867504,-2.245282173,
-50,,2.161170244,0.264249772,-2.338250637,-2.304928064,
-50,,0,0.206419468,-2.273453712,-2.263376236,
-50,,1.851047873,0.241260841,-2.194353104,-2.206843615,
-50,,0,0.208638951,-2.139302969,-2.164961815,
-50,,2.053762436,0.255831301,-2.165996313,-2.179312706,
-50,,0,0.185737163,-2.205285549,-2.208883286,
-50,,2.022627354,0.196886808,-2.246624947,-2.236188173,
-50,,0,0.153773233,-2.297079325,-2.28857708,
-50,,1.962596297,0.136501819,-2.227076292,-2.224628448,
-50,,0,0.138918504,-2.240564823,-2.235936403,
-50,,2.087097168,0.170821905,-2.226408958,-2.226032734,
-50,,0,0.250637621,-2.224872828,-2.230166435,
-50,,2.110435486,0.307952166,-2.314144611,-2.300427914,
-50,,0,0.144473061,-2.286524296,-2.294438839,
-50,,1.986040831,0.160602629,-2.243549347,-2.251547098,
-50,,0,0.135946587,-2.151213169,-2.150700569,
-50,,2.077489614,0.217848167,-2.220962048,-2.228822708,
-50,,0,0.12796405,-2.273906469,-2.272951603,
-4,,2.162545443,0.251606077,-2.368932962,-2.366168976,
-50,,0,0.232223049,-2.335146189,-2.321381807,
-50,,2.005428791,0.202796906,-2.278889656,-2.2560215,
-50,,0,0.252948105,-2.26546669,-2.268330097,
-50,,2.06960392,0.137852043,-2.213229895,-2.235512018,
-50,,0,0.175807208,-2.245873213,-2.280809402,
-50,,2.034505606,0.225059628,-2.249225378,-2.27075386,
-50,,0,0.159591138,-2.243906498,-2.243628263,
-50,,2.193218946,0.149817735,-2.301118374,-2.276681185,
-50,,0,0.107836947,-2.346935272,-2.311913013,
-50,,2.1047616,0.25542748,-2.363926888,-2.331831217,
-50,,0,0.201520175,-2.298916578,-2.290257931,
-50,,1.881542921,0.197544992,-2.187984943,-2.212873697,
-50,,0,0.166890293,-2.178535938,-2.215291023,
-50,,2.160198212,0.188626245,-2.254737377,-2.294170618,
-50,,0,0.200552493,-2.32997179,-2.33117342,
-50,,2.226935863,0.161393374,-2.358586073,-2.319618702,
-1,,0,0.304561436,-2.367926598,-2.334856033,
-9,,1.871741056,0.223605052,-2.279682159,-2.264178753,
-50,,0,0.184925795,-2.172564507,-2.186669588,
-50,,1.959795594,0.261739135,-2.086420059,-2.125154972,
-50,,0,0.175429702,-2.266690493,-2.281449795,
-50,,2.264683247,0.177569315,-2.355058908,-2.354630947,
-50,,0,0.250047892,-2.414264202,-2.396319151,
-50,,2.08687067,0.195550948,-2.398452282,-2.371280193,
-50,,0,0.155169219,-2.334329128,-2.322723866,
-50,,1.946114779,0.208019763,-2.211062193,-2.221524477,
-50,,0,0.20625113,-2.13565588,-2.166297913,
-50,,2.197762489,0.229313314,-2.23935318,-2.272752762,
-50,,0,0.247594133,-2.349027634,-2.362329483,
-50,,2.152344704,0.347622782,-2.370834827,-2.354545116,
-50,,0,0.176008135,-2.308258533,-2.275038242,
-50,,1.912046552,0.256887853,-2.272914648,-2.219949722,
-50,,0,0.264938861,-2.198870182,-2.192691803,
0,,2.112225056,0.302258611,-2.228539228,-2.298206568,
-50,,0,0.165622517,-2.330078125,-2.388140678,
-50,,2.248157024,0.234377652,-2.408231974,-2.418548346,
-50,,0,0.285707891,-2.362720966,-2.322643518,
-50,,1.951601982,0.184726477,-2.290365934,-2.217427254,
-50,,0,0.207267046,-2.228438854,-2.168541431,
-50,,1.916891813,0.186597347,-2.15294528,-2.165994167,
-50,,0,0.175041288,-2.194221973,-2.265379667,
-50,,2.234316111,0.297106802,-2.344252586,-2.424915314,
-50,,0,0.139461935,-2.397949934,-2.420253515,
-50,,2.104995012,0.244097412,-2.388813019,-2.333076239,
-50,,0,0.201412439,-2.309780359,-2.215751171,
-50,,2.051203489,0.213604689,-2.242893696,-2.191967249,
-50,,0,0.202727348,-2.246985674,-2.289227486,
-50,,2.221546888,0.225498527,-2.340344429,-2.407630682,
-50,,0,0.268463612,-2.334865808,-2.399559975,
-50,,2.160006285,0.19033289,-2.345405102,-2.34389782,
-50,,0,0.195559472,-2.35837388,-2.30177331,
